0. gate number: 
#AND: 208, #OR: 0, #INV: 186
# PI: 32
# PO: 17
Input list:
0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 
Output list:
883 884 885 886 887 888 889 890 891 892 893 894 895 896 897 898 899 

Circuit size = 772
Circuit size = 1234
brInputList:
883 884 885 886 887 888 889 890 891 892 893 894 895 896 897 898 899 900 901 902 903 904 905 906 907 908 909 910 911 912 913 914 915 916 917 918 919 920 921 922 923 924 925 926 927 928 929 930 931 
runtime_m = 0.015
PO_line = 2399
Circuit size = 2021
Circuit size = 324
*********************************************
Val	ci	n	nT	gT	FI		FO
cand_set: 2
(27,11)  (27,166)  
runtime_s2 = 0.001

^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
step3. Check the validality of all candadicate wires
runtime_m = 0.012

@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
*Current candidate wire is (27, 11), new lineNumber = 4025
ns_value = 1, nd_value = 0
wa_value = 0
testPool's size = 1
start parallel pattern fault simulation:
runtime_ff = 0.017
start podem: 

$Current fault is (4025, 0)
compute_MA's time:0.024
rrrrrrrrrrrrrrrrrrrrrrr
isTestable_wa_podem = 1
This candidate is testable!
This test vector = 
runtime_m = 0.011

@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
*Current candidate wire is (27, 166), new lineNumber = 4025
ns_value = 1, nd_value = 0
wa_value = 0
testPool's size = 1
start parallel pattern fault simulation:
runtime_ff = 0.016
start podem: 

$Current fault is (4025, 0)
Inconsistency exists at 76!
recursive learing for propagating fails
compute_MA's time:0.01
rrrrrrrrrrrrrrrrrrrrrrr
isTestable_wa_podem = 0
find alternative wires!
current target fault: (463,0), cost = 4


newly untestable wires: 3
(76,1)  cost = 4
(463,0)  cost = 4

last size = 299
##Check newly untestable faults!
current fault: (463,0), cost = 4
after remove redundancy, circuit size = 298
current fault: (76,1), cost = 4
circuit size is reduced, cost of this fault = 4
runtime_m = 0.012
runtime_step3 = 114.688

$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$
Coming into rar!
first_cost = 20

(461, 0): 
cost of current fault: 4

^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
step1. Compute the MAs of current fault:
runtime_s1 = 0.013

^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
step2. Construt the set of candadidate wires
MA_act:
(26,1)  (75,3)  (461,2)  (462,1)  
MA_obs:
(10,0)  (59,1)  (126,0)  (146,0)  (278,0)  (279,1)  (280,3)  (281,2)  (282,2)  (283,3)  (636,1)  (637,1)  (639,2)  (640,2)  (641,2)  (642,2)  (644,2)  
MA_forced:
(10,0)  (26,1)  (59,1)  (75,3)  (126,0)  (280,3)  (281,2)  (461,2)  
cand_set: 2
(26,10)  (26,126)  
runtime_s2 = 0

^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
step3. Check the validality of all candadicate wires
runtime_m = 0.011

@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
*Current candidate wire is (26, 10), new lineNumber = 4128
ns_value = 1, nd_value = 0
wa_value = 0
testPool's size = 1
start parallel pattern fault simulation:
runtime_ff = 0.017
start podem: 

$Current fault is (4128, 0)
compute_MA's time:0.025
rrrrrrrrrrrrrrrrrrrrrrr
isTestable_wa_podem = 1
This candidate is testable!
This test vector = 
runtime_m = 0.011

@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
*Current candidate wire is (26, 126), new lineNumber = 4128
ns_value = 1, nd_value = 0
wa_value = 0
testPool's size = 1
start parallel pattern fault simulation:
runtime_ff = 0.017
start podem: 

$Current fault is (4128, 0)
Inconsistency exists at 75!
recursive learing for propagating fails
compute_MA's time:0.012
rrrrrrrrrrrrrrrrrrrrrrr
isTestable_wa_podem = 0
find alternative wires!
current target fault: (461,0), cost = 4


newly untestable wires: 3
(75,1)  cost = 4
(461,0)  cost = 4

last size = 298
##Check newly untestable faults!
current fault: (461,0), cost = 4
after remove redundancy, circuit size = 297
current fault: (75,1), cost = 4
circuit size is reduced, cost of this fault = 4
runtime_m = 0.012
runtime_step3 = 114.792

$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$
Coming into rar!
first_cost = 20

(459, 0): 
cost of current fault: 4

^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
step1. Compute the MAs of current fault:
runtime_s1 = 0.003

^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
step2. Construt the set of candadidate wires
MA_act:
(25,1)  (74,3)  (459,2)  (460,1)  
MA_obs:
(9,0)  (58,1)  (96,0)  (109,0)  (253,0)  (254,1)  (255,3)  (256,2)  (257,2)  (258,3)  (262,2)  (268,0)  (270,1)  (285,1)  (376,1)  (616,1)  (617,1)  (618,1)  (892,2)  (2887,0)  (2888,0)  (2893,0)  (3510,0)  (3511,0)  (3512,0)  
MA_forced:
(9,0)  (25,1)  (58,1)  (74,3)  (96,0)  (255,3)  (256,2)  (257,2)  (258,3)  (262,2)  (459,2)  (616,1)  (892,2)  
cand_set: 2
(25,9)  (25,96)  
runtime_s2 = 0

^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
step3. Check the validality of all candadicate wires
runtime_m = 0.012

@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
*Current candidate wire is (25, 9), new lineNumber = 4231
ns_value = 1, nd_value = 0
wa_value = 0
testPool's size = 1
start parallel pattern fault simulation:
runtime_ff = 0.017
start podem: 

$Current fault is (4231, 0)
compute_MA's time:0.015
rrrrrrrrrrrrrrrrrrrrrrr
isTestable_wa_podem = 1
This candidate is testable!
This test vector = 
runtime_m = 0.011

@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
*Current candidate wire is (25, 96), new lineNumber = 4231
ns_value = 1, nd_value = 0
wa_value = 0
testPool's size = 1
start parallel pattern fault simulation:
runtime_ff = 0.016
start podem: 

$Current fault is (4231, 0)
Inconsistency exists at 74!
recursive learing for propagating fails
compute_MA's time:0.003
rrrrrrrrrrrrrrrrrrrrrrr
isTestable_wa_podem = 0
find alternative wires!
current target fault: (459,0), cost = 4


newly untestable wires: 3
(74,1)  cost = 4
(459,0)  cost = 4

last size = 297
##Check newly untestable faults!
current fault: (459,0), cost = 4
after remove redundancy, circuit size = 296
current fault: (74,1), cost = 4
circuit size is reduced, cost of this fault = 4
runtime_m = 0.013
runtime_step3 = 114.876

$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$
Coming into rar!
first_cost = 20

(369, 0): 
cost of current fault: 4

^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
step1. Compute the MAs of current fault:
runtime_s1 = 0.002

^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
step2. Construt the set of candadidate wires
MA_act:
(15,1)  (369,2)  (397,1)  
MA_obs:
(31,0)  (64,3)  (414,0)  (415,1)  (417,2)  (418,2)  (419,3)  (731,1)  (732,1)  (733,2)  (734,2)  (735,2)  (736,2)  (3613,0)  (3614,0)  (3615,2)  
MA_forced:
(15,1)  (31,0)  (64,3)  (369,2)  (417,2)  (3613,0)  (3615,2)  
cand_set: 2
(15,31)  (15,3613)  
runtime_s2 = 0

^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
step3. Check the validality of all candadicate wires
runtime_m = 0.011

@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
*Current candidate wire is (15, 31), new lineNumber = 4334
ns_value = 1, nd_value = 0
wa_value = 0
testPool's size = 1
start parallel pattern fault simulation:
runtime_ff = 0.017
start podem: 

$Current fault is (4334, 0)
compute_MA's time:0.002
rrrrrrrrrrrrrrrrrrrrrrr
isTestable_wa_podem = 1
This candidate is testable!
This test vector = 
runtime_m = 0.012

@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
*Current candidate wire is (15, 3613), new lineNumber = 4334
ns_value = 1, nd_value = 0
wa_value = 0
testPool's size = 1
start parallel pattern fault simulation:
runtime_ff = 0.017
start podem: 

$Current fault is (4334, 0)
Inconsistency exists at 369!
recursive learing for propagating fails
compute_MA's time:0.001
rrrrrrrrrrrrrrrrrrrrrrr
isTestable_wa_podem = 0
find alternative wires!
current target fault: (369,0), cost = 4


newly untestable wires: 2
(369,0)  cost = 3

last size = 296
No other new untestable faults exist!
after remove redundancy, circuit size = 296
runtime_step3 = 114.927

$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$
Coming into rar!
first_cost = 20

(313, 0): 
cost of current fault: 4

^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
step1. Compute the MAs of current fault:
runtime_s1 = 0.004

^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
step2. Construt the set of candadidate wires
MA_act:
(14,1)  (313,2)  (341,1)  
MA_obs:
(30,0)  (63,3)  (387,0)  (388,1)  (390,2)  (391,2)  (392,3)  (715,1)  (716,1)  (717,1)  (718,2)  (719,2)  (720,2)  (721,2)  (722,2)  (723,2)  (3716,0)  (3717,0)  (3718,2)  
MA_forced:
(14,1)  (30,0)  (63,3)  (313,2)  (390,2)  (3716,0)  (3718,2)  
cand_set: 2
(14,30)  (14,3716)  
runtime_s2 = 0

^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
step3. Check the validality of all candadicate wires
runtime_m = 0.012

@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
*Current candidate wire is (14, 30), new lineNumber = 4334
ns_value = 1, nd_value = 0
wa_value = 0
testPool's size = 1
start parallel pattern fault simulation:
runtime_ff = 0.017
start podem: 

$Current fault is (4334, 0)
compute_MA's time:0.007
rrrrrrrrrrrrrrrrrrrrrrr
isTestable_wa_podem = 1
This candidate is testable!
This test vector = 
runtime_m = 0.012

@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
*Current candidate wire is (14, 3716), new lineNumber = 4334
ns_value = 1, nd_value = 0
wa_value = 0
testPool's size = 1
start parallel pattern fault simulation:
runtime_ff = 0.017
start podem: 

$Current fault is (4334, 0)
Inconsistency exists at 313!
recursive learing for propagating fails
compute_MA's time:0.003
rrrrrrrrrrrrrrrrrrrrrrr
isTestable_wa_podem = 0
find alternative wires!
current target fault: (313,0), cost = 4


newly untestable wires: 2
(313,0)  cost = 3

last size = 296
No other new untestable faults exist!
after remove redundancy, circuit size = 296
runtime_step3 = 114.985

$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$
Coming into rar!
first_cost = 20

(263, 0): 
cost of current fault: 4

^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
step1. Compute the MAs of current fault:
runtime_s1 = 0.007

^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
step2. Construt the set of candadidate wires
MA_act:
(13,1)  (263,2)  (288,1)  
MA_obs:
(29,0)  (62,3)  (359,0)  (360,1)  (362,2)  (363,2)  (364,3)  (407,0)  (408,1)  (695,0)  (696,0)  (697,1)  (698,1)  (699,2)  (700,2)  (701,2)  (702,2)  (703,2)  (704,2)  (3819,0)  (3820,0)  (3821,2)  
MA_forced:
(13,1)  (29,0)  (62,3)  (263,2)  (362,2)  (3819,0)  (3821,2)  
cand_set: 2
(13,29)  (13,3819)  
runtime_s2 = 0.001

^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
step3. Check the validality of all candadicate wires
runtime_m = 0.012

@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
*Current candidate wire is (13, 29), new lineNumber = 4334
ns_value = 1, nd_value = 0
wa_value = 0
testPool's size = 1
start parallel pattern fault simulation:
runtime_ff = 0.017
start podem: 

$Current fault is (4334, 0)
compute_MA's time:0.013
rrrrrrrrrrrrrrrrrrrrrrr
isTestable_wa_podem = 1
This candidate is testable!
This test vector = 
runtime_m = 0.012

@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
*Current candidate wire is (13, 3819), new lineNumber = 4334
ns_value = 1, nd_value = 0
wa_value = 0
testPool's size = 1
start parallel pattern fault simulation:
runtime_ff = 0.017
start podem: 

$Current fault is (4334, 0)
Inconsistency exists at 263!
recursive learing for propagating fails
compute_MA's time:0.007
rrrrrrrrrrrrrrrrrrrrrrr
isTestable_wa_podem = 0
find alternative wires!
current target fault: (263,0), cost = 4


newly untestable wires: 2
(263,0)  cost = 3

last size = 296
No other new untestable faults exist!
after remove redundancy, circuit size = 296
runtime_step3 = 115.054

$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$
Coming into rar!
first_cost = 20

(213, 0): 
cost of current fault: 4

^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
step1. Compute the MAs of current fault:
runtime_s1 = 0.009

^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
step2. Construt the set of candadidate wires
MA_act:
(12,1)  (213,2)  (238,1)  
MA_obs:
(28,0)  (61,3)  (331,0)  (332,1)  (334,2)  (335,2)  (336,3)  (677,1)  (678,1)  (679,1)  (680,2)  (681,2)  (682,2)  (683,2)  (684,2)  (685,2)  (3922,0)  (3923,0)  (3924,2)  
MA_forced:
(12,1)  (28,0)  (61,3)  (213,2)  (334,2)  (3922,0)  (3924,2)  
cand_set: 2
(12,28)  (12,3922)  
runtime_s2 = 0

^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
step3. Check the validality of all candadicate wires
runtime_m = 0.012

@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
*Current candidate wire is (12, 28), new lineNumber = 4334
ns_value = 1, nd_value = 0
wa_value = 0
testPool's size = 1
start parallel pattern fault simulation:
runtime_ff = 0.017
start podem: 

$Current fault is (4334, 0)
compute_MA's time:0.019
rrrrrrrrrrrrrrrrrrrrrrr
isTestable_wa_podem = 1
This candidate is testable!
This test vector = 
runtime_m = 0.011

@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
*Current candidate wire is (12, 3922), new lineNumber = 4334
ns_value = 1, nd_value = 0
wa_value = 0
testPool's size = 1
start parallel pattern fault simulation:
runtime_ff = 0.017
start podem: 

$Current fault is (4334, 0)
Inconsistency exists at 213!
recursive learing for propagating fails
compute_MA's time:0.009
rrrrrrrrrrrrrrrrrrrrrrr
isTestable_wa_podem = 0
find alternative wires!
current target fault: (213,0), cost = 4


newly untestable wires: 2
(213,0)  cost = 3

last size = 296
No other new untestable faults exist!
after remove redundancy, circuit size = 296
runtime_step3 = 115.131

$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$
Coming into rar!
first_cost = 20

(166, 0): 
cost of current fault: 4

^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
step1. Compute the MAs of current fault:
runtime_s1 = 0.01

^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
step2. Construt the set of candadidate wires
MA_act:
(11,1)  (166,2)  (189,1)  
MA_obs:
(27,0)  (60,3)  (303,0)  (304,1)  (306,2)  (307,2)  (308,3)  (323,1)  (656,1)  (658,1)  (661,2)  (662,2)  (663,2)  (664,2)  (3305,0)  (3306,0)  (4025,0)  (4026,0)  (4027,2)  
MA_forced:
(11,1)  (27,0)  (60,3)  (166,2)  (303,0)  (304,1)  (306,2)  (307,2)  (656,1)  (3306,0)  (4025,0)  (4026,0)  (4027,2)  
cand_set: 3
(11,27)  (11,4025)  (11,4026)  
runtime_s2 = 0.001

^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
step3. Check the validality of all candadicate wires
runtime_m = 0.012

@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
*Current candidate wire is (11, 27), new lineNumber = 4334
ns_value = 1, nd_value = 0
wa_value = 0
testPool's size = 1
start parallel pattern fault simulation:
runtime_ff = 0.017
start podem: 

$Current fault is (4334, 0)
compute_MA's time:0.024
rrrrrrrrrrrrrrrrrrrrrrr
isTestable_wa_podem = 1
This candidate is testable!
This test vector = 
runtime_m = 0.011

@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
*Current candidate wire is (11, 4025), new lineNumber = 4334
ns_value = 1, nd_value = 0
wa_value = 0
testPool's size = 1
start parallel pattern fault simulation:
runtime_ff = 0.016
start podem: 

$Current fault is (4334, 0)
Inconsistency exists at 166!
recursive learing for propagating fails
compute_MA's time:0.01
rrrrrrrrrrrrrrrrrrrrrrr
isTestable_wa_podem = 0
find alternative wires!
current target fault: (166,0), cost = 4


newly untestable wires: 2
(166,0)  cost = 3

last size = 296
No other new untestable faults exist!
after remove redundancy, circuit size = 296
runtime_m = 0.011

@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
*Current candidate wire is (11, 4026), new lineNumber = 4334
ns_value = 1, nd_value = 0
wa_value = 0
testPool's size = 1
start parallel pattern fault simulation:
runtime_ff = 0.016
start podem: 

$Current fault is (4334, 0)
compute_MA's time:0.015
rrrrrrrrrrrrrrrrrrrrrrr
isTestable_wa_podem = 1
This candidate is testable!
This test vector = 
runtime_step3 = 115.246

$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$
Coming into rar!
first_cost = 20

(126, 0): 
cost of current fault: 4

^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
step1. Compute the MAs of current fault:
runtime_s1 = 0.012

^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
step2. Construt the set of candadidate wires
MA_act:
(10,1)  (126,2)  (146,1)  
MA_obs:
(26,0)  (59,3)  (278,0)  (279,1)  (281,2)  (282,2)  (283,3)  (636,1)  (637,1)  (639,2)  (640,2)  (641,2)  (642,2)  (644,2)  (4128,0)  (4129,0)  (4130,2)  
MA_forced:
(10,1)  (26,0)  (59,3)  (126,2)  (281,2)  (4128,0)  (4130,2)  
cand_set: 2
(10,26)  (10,4128)  
runtime_s2 = 0.001

^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
step3. Check the validality of all candadicate wires
runtime_m = 0.012

@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
*Current candidate wire is (10, 26), new lineNumber = 4334
ns_value = 1, nd_value = 0
wa_value = 0
testPool's size = 1
start parallel pattern fault simulation:
runtime_ff = 0.017
start podem: 

$Current fault is (4334, 0)
compute_MA's time:0.024
rrrrrrrrrrrrrrrrrrrrrrr
isTestable_wa_podem = 1
This candidate is testable!
This test vector = 
runtime_m = 0.012

@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
*Current candidate wire is (10, 4128), new lineNumber = 4334
ns_value = 1, nd_value = 0
wa_value = 0
testPool's size = 1
start parallel pattern fault simulation:
runtime_ff = 0.017
start podem: 

$Current fault is (4334, 0)
Inconsistency exists at 126!
recursive learing for propagating fails
compute_MA's time:0.012
rrrrrrrrrrrrrrrrrrrrrrr
isTestable_wa_podem = 0
find alternative wires!
current target fault: (126,0), cost = 4


newly untestable wires: 2
(126,0)  cost = 3

last size = 296
No other new untestable faults exist!
after remove redundancy, circuit size = 296
runtime_step3 = 115.332

$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$
Coming into rar!
first_cost = 20

(96, 0): 
cost of current fault: 4

^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
step1. Compute the MAs of current fault:
runtime_s1 = 0.002

^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
step2. Construt the set of candadidate wires
MA_act:
(9,1)  (96,2)  (109,1)  
MA_obs:
(25,0)  (58,3)  (253,0)  (254,1)  (256,2)  (257,2)  (258,3)  (262,2)  (268,0)  (270,1)  (285,1)  (376,1)  (616,1)  (617,1)  (618,1)  (892,2)  (2887,0)  (2888,0)  (2893,0)  (3510,0)  (3511,0)  (3512,0)  (4231,0)  (4232,0)  (4233,2)  
MA_forced:
(9,1)  (25,0)  (58,3)  (96,2)  (253,0)  (254,1)  (256,2)  (257,2)  (258,3)  (262,2)  (616,1)  (892,2)  (4231,0)  (4232,0)  (4233,2)  
cand_set: 3
(9,25)  (9,4231)  (9,4232)  
runtime_s2 = 0

^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
step3. Check the validality of all candadicate wires
runtime_m = 0.012

@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
*Current candidate wire is (9, 25), new lineNumber = 4334
ns_value = 1, nd_value = 0
wa_value = 0
testPool's size = 1
start parallel pattern fault simulation:
runtime_ff = 0.016
start podem: 

$Current fault is (4334, 0)
compute_MA's time:0.015
rrrrrrrrrrrrrrrrrrrrrrr
isTestable_wa_podem = 1
This candidate is testable!
This test vector = 
runtime_m = 0.012

@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
*Current candidate wire is (9, 4231), new lineNumber = 4334
ns_value = 1, nd_value = 0
wa_value = 0
testPool's size = 1
start parallel pattern fault simulation:
runtime_ff = 0.017
start podem: 

$Current fault is (4334, 0)
Inconsistency exists at 96!
recursive learing for propagating fails
compute_MA's time:0.002
rrrrrrrrrrrrrrrrrrrrrrr
isTestable_wa_podem = 0
find alternative wires!
current target fault: (96,0), cost = 4


newly untestable wires: 2
(96,0)  cost = 3

last size = 296
No other new untestable faults exist!
after remove redundancy, circuit size = 296
runtime_m = 0.011

@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
*Current candidate wire is (9, 4232), new lineNumber = 4334
ns_value = 1, nd_value = 0
wa_value = 0
testPool's size = 1
start parallel pattern fault simulation:
runtime_ff = 0.016
start podem: 

$Current fault is (4334, 0)
compute_MA's time:0.014
rrrrrrrrrrrrrrrrrrrrrrr
isTestable_wa_podem = 1
This candidate is testable!
This test vector = 
runtime_step3 = 115.428

$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$
Coming into rar!
first_cost = 20

(734, 1): 
cost of current fault: 3

^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
step1. Compute the MAs of current fault:
runtime_s1 = 0.004

^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
step2. Construt the set of candadidate wires
MA_act:
(15,0)  (31,0)  (64,1)  (369,0)  (397,0)  (414,0)  (415,1)  (417,0)  (418,0)  (419,1)  (420,0)  (421,1)  (731,1)  (732,1)  (733,0)  (734,3)  (735,0)  (736,0)  (3613,0)  (3614,0)  (3615,0)  
MA_obs:
(63,0)  (390,1)  (435,2)  (718,1)  (719,1)  (720,1)  (899,3)  (2464,3)  (2567,3)  (2571,1)  (3718,1)  
MA_forced:
(15,0)  (31,0)  (64,1)  (369,0)  (417,0)  (435,2)  (734,3)  (899,3)  (2464,3)  (2567,3)  (2571,1)  (3613,0)  (3615,0)  
cand_set: 12
(15,31)  (15,3613)  (31,15)  (31,369)  (414,369)  (414,3613)  (414,3615)  (418,2567)  (418,2571)  (420,2567)  (420,2571)  (3615,2571)  
runtime_s2 = 0.002

^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
step3. Check the validality of all candadicate wires
runtime_m = 0.012

@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
*Current candidate wire is (15, 31), new lineNumber = 4337
ns_value = 0, nd_value = 0
wa_value = 0
testPool's size = 1
start parallel pattern fault simulation:
ff: *Current fault is testable!
runtime_ff = 0.016
runtime_m = 0.011

@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
*Current candidate wire is (15, 3613), new lineNumber = 4337
ns_value = 0, nd_value = 0
wa_value = 0
testPool's size = 1
start parallel pattern fault simulation:
ff: *Current fault is testable!
runtime_ff = 0.016
runtime_m = 0.012

@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
*Current candidate wire is (31, 15), new lineNumber = 4337
ns_value = 0, nd_value = 0
wa_value = 0
testPool's size = 1
start parallel pattern fault simulation:
ff: *Current fault is testable!
runtime_ff = 0.017
runtime_m = 0.012

@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
*Current candidate wire is (31, 369), new lineNumber = 4337
ns_value = 0, nd_value = 0
wa_value = 0
testPool's size = 1
start parallel pattern fault simulation:
ff: *Current fault is testable!
runtime_ff = 0.017
runtime_m = 0.012

@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
*Current candidate wire is (414, 369), new lineNumber = 4337
ns_value = 0, nd_value = 0
wa_value = 0
testPool's size = 1
start parallel pattern fault simulation:
ff: *Current fault is testable!
runtime_ff = 0.017
runtime_m = 0.011

@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
*Current candidate wire is (414, 3613), new lineNumber = 4337
ns_value = 0, nd_value = 0
wa_value = 0
testPool's size = 1
start parallel pattern fault simulation:
ff: *Current fault is testable!
runtime_ff = 0.016
runtime_m = 0.011

@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
*Current candidate wire is (414, 3615), new lineNumber = 4337
ns_value = 0, nd_value = 0
wa_value = 0
testPool's size = 1
start parallel pattern fault simulation:
ff: *Current fault is testable!
runtime_ff = 0.017
runtime_m = 0.012

@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
*Current candidate wire is (418, 2567), new lineNumber = 4334
ns_value = 0, nd_value = 3
wa_value = 1
testPool's size = 1
start parallel pattern fault simulation:
runtime_ff = 0.016
start podem: 

$Current fault is (4334, 1)
compute_MA's time:0.001
rrrrrrrrrrrrrrrrrrrrrrr
isTestable_wa_podem = 1
This candidate is testable!
This test vector = 
runtime_m = 0.012

@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
*Current candidate wire is (418, 2571), new lineNumber = 4334
ns_value = 0, nd_value = 1
wa_value = 1
testPool's size = 1
start parallel pattern fault simulation:
runtime_ff = 0.017
start podem: 

$Current fault is (4334, 1)
compute_MA's time:0.001
rrrrrrrrrrrrrrrrrrrrrrr
isTestable_wa_podem = 1
This candidate is testable!
This test vector = 
runtime_m = 0.011

@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
*Current candidate wire is (420, 2567), new lineNumber = 4334
ns_value = 0, nd_value = 3
wa_value = 1
testPool's size = 1
start parallel pattern fault simulation:
